16/08/2013 04:00,16/08/2013 12:00,0.507442606,159.5963532
16/08/2013 04:30,16/08/2013 12:30,0.383280596,160.6557296
16/08/2013 05:00,16/08/2013 13:00,0.238670571,164.432557
16/08/2013 05:30,16/08/2013 13:30,0.083436119,188.4450235
16/08/2013 06:00,16/08/2013 14:00,0.120209502,313.0356508
16/08/2013 06:30,16/08/2013 14:30,0.293057731,328.1796482
16/08/2013 07:00,16/08/2013 15:00,0.447911021,331.5569632
16/08/2013 07:30,16/08/2013 15:30,0.563194723,332.3807107
16/08/2013 08:00,16/08/2013 16:00,0.632346821,332.3807215
16/08/2013 08:30,16/08/2013 16:30,0.658651639,332.1672805
16/08/2013 09:00,16/08/2013 17:00,0.648730059,331.8275014
16/08/2013 09:30,16/08/2013 17:30,0.608773938,331.4408223
16/08/2013 10:00,16/08/2013 18:00,0.543777719,330.9773259
16/08/2013 10:30,16/08/2013 18:30,0.457830414,330.3516588
16/08/2013 11:00,16/08/2013 19:00,0.354274846,329.3718308
16/08/2013 11:30,16/08/2013 19:30,0.235397849,327.0639183
16/08/2013 12:00,16/08/2013 20:00,0.102728604,334.9325962
16/08/2013 12:30,16/08/2013 20:30,0.053979301,181.5865772
16/08/2013 13:00,16/08/2013 21:00,0.198559539,159.5334625
16/08/2013 13:30,16/08/2013 21:30,0.341489758,157.2308022
16/08/2013 14:00,16/08/2013 22:00,0.46547252,157.161043
16/08/2013 14:30,16/08/2013 22:30,0.554442841,157.4741607
16/08/2013 15:00,16/08/2013 23:00,0.599446057,157.9037602
16/08/2013 15:30,16/08/2013 23:30,0.601817264,158.3135582
16/08/2013 16:00,17/08/2013 00:00,0.566775121,158.6413717
16/08/2013 16:30,17/08/2013 00:30,0.49918037,158.9720084
16/08/2013 17:00,17/08/2013 01:00,0.403115118,159.5015855
16/08/2013 17:30,17/08/2013 01:30,0.282640161,160.9257773
16/08/2013 18:00,17/08/2013 02:00,0.143012758,167.3486983
16/08/2013 18:30,17/08/2013 02:30,0.036930825,248.257343
16/08/2013 19:00,17/08/2013 03:00,0.17758068,325.332829
16/08/2013 19:30,17/08/2013 03:30,0.32037619,330.8724905
16/08/2013 20:00,17/08/2013 04:00,0.439089783,332.2569439
16/08/2013 20:30,17/08/2013 04:30,0.523048179,332.293649
16/08/2013 21:00,17/08/2013 05:00,0.567795195,331.9279181
16/08/2013 21:30,17/08/2013 05:30,0.57405119,331.4805692
16/08/2013 22:00,17/08/2013 06:00,0.544858929,330.9543953
16/08/2013 22:30,17/08/2013 06:30,0.483642585,330.2668839
16/08/2013 23:00,17/08/2013 07:00,0.393081872,329.1361834
