时间,,
23/08/2013 16:10,1.26 ,160 
23/08/2013 16:20,1.21 ,164 
23/08/2013 16:30,1.13 ,165 
23/08/2013 16:40,1.16 ,178 
23/08/2013 16:50,1.16 ,155 
23/08/2013 17:00,1.17 ,168 
23/08/2013 17:10,1.01 ,163 
23/08/2013 17:20,0.98 ,190 
23/08/2013 17:30,1.07 ,166 
23/08/2013 17:40,0.97 ,186 
23/08/2013 17:50,0.79 ,185 
23/08/2013 18:00,0.80 ,177 
23/08/2013 18:10,0.82 ,166 
23/08/2013 18:20,0.60 ,181 
23/08/2013 18:30,0.56 ,175 
23/08/2013 18:40,0.37 ,216 
23/08/2013 18:50,0.32 ,238 
23/08/2013 19:00,0.38 ,205 
23/08/2013 19:10,0.18 ,235 
23/08/2013 19:20,0.25 ,283 
23/08/2013 19:30,0.23 ,287 
23/08/2013 19:40,0.39 ,334 
23/08/2013 19:50,0.52 ,340 
23/08/2013 20:00,0.63 ,346 
23/08/2013 20:10,0.66 ,343 
23/08/2013 20:20,0.72 ,349 
23/08/2013 20:30,0.90 ,1 
23/08/2013 20:40,0.92 ,351 
23/08/2013 20:50,0.98 ,345 
23/08/2013 21:00,0.92 ,350 
23/08/2013 21:10,1.08 ,351 
23/08/2013 21:20,1.01 ,5 
23/08/2013 21:30,1.17 ,356 
23/08/2013 21:40,1.14 ,352 
23/08/2013 21:50,1.10 ,357 
23/08/2013 22:00,1.00 ,338 
23/08/2013 22:10,1.03 ,356 
23/08/2013 22:20,1.07 ,10 
23/08/2013 22:30,1.00 ,9 
23/08/2013 22:40,0.98 ,356 
23/08/2013 22:50,1.01 ,345 
23/08/2013 23:00,0.98 ,1 
23/08/2013 23:10,0.90 ,325 
23/08/2013 23:20,0.84 ,347 
23/08/2013 23:30,0.78 ,0 
23/08/2013 23:40,0.75 ,344 
23/08/2013 23:50,0.74 ,347 
24/08/2013 00:00,0.63 ,350 
24/08/2013 00:10,0.55 ,6 
24/08/2013 00:20,0.53 ,10 
24/08/2013 00:30,0.43 ,11 
24/08/2013 00:40,0.32 ,12 
24/08/2013 00:50,0.26 ,346 
24/08/2013 01:00,0.25 ,5 
24/08/2013 01:10,0.17 ,26 
24/08/2013 01:20,0.42 ,211 
24/08/2013 01:30,0.59 ,232 
24/08/2013 01:40,0.57 ,198 
24/08/2013 01:50,0.70 ,195 
24/08/2013 02:00,0.78 ,193 
24/08/2013 02:10,0.95 ,184 
24/08/2013 02:20,1.05 ,170 
24/08/2013 02:30,1.10 ,180 
24/08/2013 02:40,1.13 ,178 
24/08/2013 02:50,1.17 ,179 
24/08/2013 03:00,1.18 ,186 
24/08/2013 03:10,1.29 ,164 
24/08/2013 03:20,1.59 ,162 
24/08/2013 03:30,1.31 ,166 
24/08/2013 03:40,1.64 ,164 
24/08/2013 03:50,1.25 ,179 
24/08/2013 04:00,1.45 ,167 
24/08/2013 04:10,1.35 ,164 
24/08/2013 04:20,1.28 ,187 
24/08/2013 04:30,1.58 ,162 
24/08/2013 04:40,1.43 ,172 
24/08/2013 04:50,1.20 ,173 
24/08/2013 05:00,1.23 ,154 
24/08/2013 05:10,1.29 ,157 
